Bridgeport,EFT (or Meridian Tapping) Circle,1334793288000,Weston,CT,health/wellbeing,322,Tappers
Bridgeport,Fairfield Mindful Meditation Meet Up Group,1335964379000,Fairfield,CT,new age/spirituality,329,meditators
Bridgeport,The Milford  CT High School Class of 1967,1338896078000,Milford,CT,socializing,38,School Mate
Bridgeport,Fairfield County Web Design & Development,1340214815000,Bridgeport,CT,tech,239,Web Professionals
Bridgeport,New Haven Area Stitch 'N Bitch,1345221978000,Orange,CT,hobbies/crafts,191,Knitpickers
Bridgeport,Soul Seekers - for the Spiritually-Minded,1345462726000,Milford,CT,new age/spirituality,19,Soul Seekers
Bridgeport,Connecticut Creative Corridor,1349987925000,Westport,CT,career/business,111,Creatives
Bridgeport,Authentic Steppers of Connecticut,1352335157000,Bridgeport,CT,dancing,130,Chicago Style Steppers
Bridgeport,Knitting for Cancer: Stitch&Bitch Fairfield,1357147739000,Fairfield,CT,support,23,Stitchers
Bridgeport,GROW - Business Networking Group,1358923530000,Bridgeport,CT,career/business,74,Members
Bridgeport,Fairfield County Waking Down in Mutuality,1359234908000,Westport,CT,new age/spirituality,21,Members
Bridgeport,Fairfield Guided and Silent Meditation Group,1365374376000,Fairfield,CT,new age/spirituality,256,members
Bridgeport,Personal Growth and Wellness Group of CT,1366740456000,Milford,CT,health/wellbeing,242,Soul-journers
Bridgeport,The Milford Camera Club,1366908467000,Milford,CT,photography,137,Members
Bridgeport,Academy Of Psychic Development and Spirituality,1366940280000,Fairfield,CT,new age/spirituality,82,Amazing Mediums
Bridgeport,CT Jedi,1367943520000,Milford,CT,sci-fi/fantasy,136,Jedi
Bridgeport,Shoreline Artist Network of Designers (SAND),1369664204000,Milford,CT,hobbies/crafts,22,SANDies
Bridgeport,Connecticut Dutch,1369855645000,Westport,CT,language/ethnic identity,39,Dutchies
Bridgeport,Fairfield County Entrepreneurs and Startups,1369937552000,Fairfield,CT,career/business,101,FC Entrepreneurs
Bridgeport,OpenStack Connecticut,1373994221000,Fairfield,CT,tech,108,Cloud computing enthusiasts
Bridgeport,New Haven and Fairfield County Kayak and Paddleboard Club,1374593890000,Milford,CT,outdoors/adventure,659,Members
Bridgeport,Easton Writer's Workshop,1375193268000,Easton,CT,writing,19,Writers
Bridgeport,Freemasonry for Men and Women in Connecticut,1378748733000,Easton,CT,religion/beliefs,63,Seekers
Bridgeport,T&L Caregiver Support Group,1379086394000,Fairfield,CT,support,11,Members
Bridgeport,Goodbye Social Anxiety  Hello New World,1379986971000,Bridgeport,CT,support,188,Members
Bridgeport,Humanists and Freethinkers of Fairfield County (HFFC),1380417898000,Fairfield,CT,education/learning,215,Humanists and Freethinkers
Bridgeport,GBCC Greater Bridgeport Camera Club,1381060256000,Stratford,CT,photography,95,Members
Bridgeport,MakerSpace at the Bridgeport Innovation Center,1383075003000,Bridgeport,CT,tech,29,makers  hackers  creators
Bridgeport,Data Analytics CT,1386609611000,Westport,CT,tech,179,Data Modelers and Analysts
Bridgeport,Connecticut Adult Adoptees,1388703492000,Westport,CT,parents/family,16,Adult Adoptees
Bridgeport,Paddle Board and Surf Junkies of Fairfield County,1388716899000,Westport,CT,outdoors/adventure,130,Junkies
Bridgeport,Sober Friends,1388750536000,Bridgeport,CT,socializing,416,Friends
Bridgeport,The Domestic Diva of Fairfield  CT,1389825366000,Fairfield,CT,food/drink,79,Food Lovers (Ladies & Gents)
Bridgeport,Meredith Images Photo Workshops & Tours,1391349698000,Stratford,CT,photography,260,Photographers
Bridgeport,MOMS Club of Fairfield - South Chapter,1392994847000,Fairfield,CT,parents/family,33,Moms
Bridgeport,The Old World Wine Club,1393357972000,Westport,CT,food/drink,155,Old World Wine Lovers
Bridgeport,Studio 95 Photographix Rental & Training  Milford  CT,1393361798000,Milford,CT,photography,48,Photographers
Bridgeport,Sober Singles over 40,1396444261000,Bridgeport,CT,singles,215,Sober Singles
Bridgeport,Lunch and Learn - Networking Required! New Haven/Milford,1396803865000,Milford,CT,career/business,282,Business Owners
Bridgeport,Southwest Connecticut Acoustic Favorites Meetup,1396803964000,Westport,CT,music,69,pickers  strummers  singers
Bridgeport,Biz-Social Business and Social Networking group,1397338521000,Stratford,CT,career/business,35,Biz-social Networkers
Bridgeport,Be a Part of Art in Milford,1397664594000,Milford,CT,fine arts/culture,213,Members
Bridgeport,Love Walking and Talking,1399656693000,Stratford,CT,fitness,86,Walk Lovers
Bridgeport,Easton  CT Democratic Town Committee,1399921904000,Easton,CT,movements/politics,11,DTC Members
Bridgeport,Gotta Travel Solo - Fairfield & New Haven Counties  CT,1400536253000,Stratford,CT,socializing,395,Travel Enthusiasts
Bridgeport,Coastline Coed Beach Volleyball,1402575179000,Milford,CT,sports/recreation,661,active co-ed beach volleyballers
Bridgeport,Fund Raising Sisterhood,1404320339000,Westport,CT,career/business,22,No nonsense female CEOs
Bridgeport,THE BUSINESS LEADERSHIP MASTERMIND,1404398194000,Westport,CT,career/business,492,Business Leaders
Bridgeport,Connecticut Professionals Networking Group Meetup,1404525123000,Trumbull,CT,career/business,254,CT Networkers
Bridgeport,Discovering Your Inner Royalty Women's Empowerment Group CT,1404763568000,Bridgeport,CT,socializing,24,Team Royalty Members
Bridgeport,Increase your Business in Fairfield County through Referrals,1405599948000,Trumbull,CT,career/business,47,Members
Bridgeport,CT Craft Beer Lovers,1405865549000,Milford,CT,food/drink,425,Beer Lovers
Bridgeport,Harmony on the Sound Chorus,1406029898000,Trumbull,CT,music,108,Members
Bridgeport,Westport Astronomical Society,1407687460000,Westport,CT,education/learning,236,Amateur Astronomers
Bridgeport,Craft Classes & Workshops by B. Enchanted Crafts,1407759566000,Milford,CT,hobbies/crafts,49,Enchanted Crafters
Bridgeport,Black Rock Active,1408801990000,Bridgeport,CT,outdoors/adventure,270,Active types
Bridgeport,Seaside Park Early Risers M-W-F sunrise rides,1409072701000,Bridgeport,CT,outdoors/adventure,35,Sun-risers
Bridgeport,Fairfield 20's and 30's Women's Social Book Club Meetup,1409165640000,Fairfield,CT,socializing,155,Readers
Bridgeport,Fairfield County Real Estate Investors Association,1409173823000,Fairfield,CT,career/business,195,Members
Bridgeport,Real Estate Rehab,1410310433000,Fairfield,CT,career/business,374,Rehab Investors
Bridgeport,Innovative techniques in Evidential Mediumship,1410732573000,Fairfield,CT,new age/spirituality,50,Evidential Mediums
Bridgeport,Connecticut Chronic Illness Support Group,1412257964000,Bridgeport,CT,support,54,Members
Bridgeport,Aspetuck Trail Running Meetup: Sundays  10-20 miles,1413311487000,Easton,CT,fitness,50,Aspetuck Trail Runners
Bridgeport,Clear Reflections Personal Transformation Meetup,1415381883000,Milford,CT,health/wellbeing,36,Members
Bridgeport,DivorceGlow - laughter  support  honesty - get your Glow,1416843084000,Milford,CT,health/wellbeing,210,DivorceGlow Girls
Bridgeport,Kizomba Westport,1420244172000,Westport,CT,dancing,81,Kizombieros
Bridgeport,Success-411 Connecticut,1420745149000,Westport,CT,career/business,220,411er's
Bridgeport,Fairfield County Travel Meetup,1421273561000,Fairfield,CT,socializing,264,Women Travelers
Bridgeport,Work Like A Mother Meetup,1421609542000,Weston,CT,socializing,50,Stay at Home Moms
Bridgeport,AWAKEN Higher Brain Living Meetup,1421792126000,Westport,CT,health/wellbeing,144,Wellness Seekers
Bridgeport,Nutmeg  Curling in Bridgeport,1421800499000,Bridgeport,CT,sports/recreation,44,curling enthusiasts
Bridgeport,Trumbull Women's Social Meetup,1421952232000,Trumbull,CT,socializing,113,Ladies
Bridgeport,Net-Walking Meetup,1422394612000,Milford,CT,career/business,213,Netwalkers
Bridgeport,On Target Projectiles,1422638674000,Orange,CT,sports/recreation,71,Shooters
Bridgeport,New Beginnings in Community: Sunday Spiritual Nourishment,1422715907000,Milford,CT,new age/spirituality,91,Members
Bridgeport,Westport CT Spiritual Awakening Meetup,1423142688000,Westport,CT,new age/spirituality,49,Blessing circle members
Bridgeport,Total Wellness Connect - Fairfield Chapter,1423514281000,Fairfield,CT,health/wellbeing,182,Health & Wellness Professionals
Bridgeport,Socializing and networking for Psychotherapists,1423958660000,Milford,CT,career/business,42,Psychotherapists
Bridgeport,Fairfield County Young Widows Support Meetup,1424365974000,Weston,CT,support,29,CTYW Pathfinders
Bridgeport,CT Zumba Meetup,1426133410000,Milford,CT,fitness,399,ZumbaLovers
Bridgeport,"Network for Success",1427046048000,Trumbull,CT,career/business,231,Members
Bridgeport,Milford Yoga for 12 Step Recovery - Inclusive for all A's,1427047505000,Milford,CT,health/wellbeing,50,Yogis in Recovery
Bridgeport,Bridgeport Healthy Weight Loss Meetup,1427125675000,Bridgeport,CT,fitness,50,Achievers
Bridgeport,Fairfield-New Haven-Shelton area Outgoing people!,1427394723000,Bridgeport,CT,singles,310,Singles who want to have fun...
Bridgeport,Fairfield Co Chapter American Singles Golf Association,1428584340000,Fairfield,CT,sports/recreation,126,Golfers
Bridgeport,Fairfield County Networking,1429560283000,Stratford,CT,career/business,225,Networkers
Bridgeport,Southern CT Sports Fans,1429901803000,Fairfield,CT,sports/recreation,226,Fannies
Bridgeport,LoveandDatinginFairfieldCounty/Delamar Southport,1430140630000,Fairfield,CT,singles,73,Guests
Bridgeport,Business Strategy Resources in Fairfield County,1430745472000,Fairfield,CT,career/business,187,Committed to Business Growth
Bridgeport,Biz Gone Social Networking,1430949349000,Westport,CT,career/business,25,Members
Bridgeport,Shoreline Social Sports,1431831092000,Milford,CT,sports/recreation,134,Social Sportsters
Bridgeport,Fairfield Professional Video Production Group,1431956709000,Fairfield,CT,movies/film,43,Video Pros
Bridgeport,FunSoccer,1432182465000,Trumbull,CT,sports/recreation,17,Soccer Players
Bridgeport,Wilton Fitness  Nutrition & Weight Loss Meetup,1432328402000,Westport,CT,fitness,41,Health & Fitness Warriors :)
Bridgeport,PILATES FOR CURVES-MAT CLASSES FOR THE FULL FIGURED,1432592648000,Westport,CT,fitness,111,Pilates students
Bridgeport,Greater Bridgeport Property Owners Association Meetup,1432742867000,Bridgeport,CT,career/business,46,Property Owners
Bridgeport,Fairfield County    "It!",1432907182000,Westport,CT,fine arts/culture,469,Fairfield County    "It!"
Bridgeport,Fairfield 21 Day Fix Meetup,1433279959000,Fairfield,CT,fitness,141,FIX'ers
Bridgeport,Work Like a Mother Social Media & Career Developmen Academy,1433440252000,Weston,CT,career/business,16,Moms
Bridgeport,Bucket List Travel of CT and Westchester Meetup,1433678623000,Westport,CT,outdoors/adventure,253,Bucket List Travelers
Bridgeport,Bridgeport Holistic Health Meetup-Blood Type Diet and more,1433873585000,Bridgeport,CT,health/wellbeing,120,Natural Pathfinder
Bridgeport,Fairfield/NHV Urban Business Meetup,1434148451000,Bridgeport,CT,career/business,65,Members
Bridgeport,Fairfield County 20's and 30's Women,1434666053000,Fairfield,CT,socializing,250,Ladies
Bridgeport,Fairfield Ladies' Brunch Bunch,1434754386000,Fairfield,CT,food/drink,85,Brunchers
Bridgeport,Westport Writers' Rendezvous,1435874774000,Westport,CT,writing,59,Writers
Bridgeport,Pilates Intensive In Fairfield County,1436037898000,Westport,CT,fitness,36,Pilates students
Bridgeport,A Song of Ice and Fire Book Discussion Group Meetup,1436124703000,Weston,CT,book clubs,11,Knights  Lords  Ladys  Dragons 
Bridgeport,New Haven County Golf Networking Group,1436218720000,Shelton,CT,career/business,19,Golfers
Bridgeport,Stratford Book Club & Social Hub,1436309748000,Stratford,CT,hobbies/crafts,111,Members
Bridgeport,Financial Education Group in Stratford,1436889294000,Stratford,CT,career/business,32,Members
Bridgeport,Fairfield County "Homemade Goods" Meetup,1436996084000,Weston,CT,health/wellbeing,32,Members
Bridgeport,Avant-Garde CT,1437597443000,Westport,CT,support,23,Life Warriors
Bridgeport,Fairfield Celtic Spirituality,1438354828000,Fairfield,CT,community/environment,23,Friends
Bridgeport,Synergy Business Networking Meetup,1438627796000,Shelton,CT,career/business,50,Members
Bridgeport,Total Wellness Connect - Westport Chapter,1439077600000,Westport,CT,health/wellbeing,59,Members
Bridgeport,Fairfield County Run for Fun Meetup Group,1439243116000,Fairfield,CT,fitness,50,FunRunners
Bridgeport,Greater bridgeport Clean eating  Weight Loss Group Meet Up,1439244333000,Bridgeport,CT,fitness,89,Healthy Living Challengers
Bridgeport,Single Moms  Westport CT,1440892011000,Westport,CT,parents/family,78,Members
Bridgeport,West Coast Swing and MORE at Ballroom Dancesport,1442116009000,Milford,CT,dancing,50,Westies/Ballroom Dancers
Bridgeport,Nurses of CT,1443023531000,Fairfield,CT,career/business,30,Nightingales
Bridgeport,Fairfield Vegan / Vegetarian,1443450494000,Fairfield,CT,food/drink,74,Veg Heads
Bridgeport,Bridgeport Bible Study  Fellowship & Music Ministry Meetup,1443473449000,Bridgeport,CT,religion/beliefs,12,Brothers and Sisters
Bridgeport,Girl's Night Out Cocktail Hours (Women 25 - 55),1443625868000,Fairfield,CT,socializing,89,Fun Women
Bridgeport,Fairfield Technology entrepreneurship and career changers,1443660802000,Fairfield,CT,tech,37,Technologist  tech entrepreneur
Bridgeport,Walnut Beach Happening,1443903040000,Milford,CT,socializing,163,Walnut Beach Fans
Bridgeport,Spanish Language Class (free) Fairfield Public Libary,1443989498000,Bridgeport,CT,language/ethnic identity,46,Spanish Class
Bridgeport,CT Conservative Singles,1444357048000,Trumbull,CT,singles,63,Members
Bridgeport,The Interfaith Book Club of Bridgeport,1444506206000,Bridgeport,CT,religion/beliefs,7,Students of Interfaith Teaching
Bridgeport,Fairfield Holistic Health for Women,1444569526000,Fairfield,CT,health/wellbeing,50,Healthy Women
Bridgeport,Fairfield Spanish Language Meetup,1444571380000,Bridgeport,CT,language/ethnic identity,39,Spanish language conversation
Bridgeport,The We R Network,1444778274000,Southport,CT,career/business,12,Ins
Bridgeport,Social Media Marketing Mastermind Network,1444920522000,Bridgeport,CT,career/business,63,Members
Bridgeport,Ukraine Meetup,1445116271000,Milford,CT,language/ethnic identity,2,Tryzubs
Bridgeport,Greater Bridgeport Toastmasters,1445283078000,Bridgeport,CT,career/business,25,Toastmasters
Bridgeport,Fabulous Fun Foodies of Fairfield,1445356109000,Fairfield,CT,food/drink,128,Culinary Perambulator
Bridgeport,Milford/ Orange  Stay-at-Home Moms Meetup,1446051743000,Milford,CT,parents/family,7,sah moms
Bridgeport,Couples Tapas Meetup,1446235334000,Shelton,CT,socializing,24,Couples Tapas and Sangria Group
Bridgeport,Sushi & Stuff,1446486210000,Milford,CT,food/drink,81,Sushiloons
Bridgeport,Milford Wellness Meetup,1446488601000,Milford,CT,health/wellbeing,69,Yogis
Bridgeport,Free Meditation Meetup Fairfield,1446587337000,Fairfield,CT,new age/spirituality,125,Peace ambassadors
Bridgeport,CT eCommerce Meetup,1446819966000,Shelton,CT,career/business,7,Members
Bridgeport,Fairfield-Trumbull Laid-Back Meetup,1446927553000,Bridgeport,CT,socializing,31,Quiet Ones
Bridgeport,Fairfield ASD/Aspergers Young Adult Social Meetup,1447875502000,Fairfield,CT,support,14,Not Neurotypicals
Bridgeport,Westport Divorce Smart Meetup,1448310394000,Westport,CT,support,20,Divorce Smart Attendees
Bridgeport,Beginner Psychic and Mediumship Development Class,1448385993000,Fairfield,CT,new age/spirituality,27,Future Psychic Mediums
Bridgeport,OUR WORLD TRAVEL COMMUNITY,1448478398000,Bridgeport,CT,outdoors/adventure,40,TRAVELERS
Bridgeport,Mind  Body  and Soul- Living a healthy life style,1448930637000,Westport,CT,health/wellbeing,28,Friends
Bridgeport,Book Lovers Club For Females,1449014980000,Milford,CT,book clubs,53,Members
Bridgeport,Artists Making Art in CT,1449019194000,Stratford,CT,fine arts/culture,19,Artists & Creatives
Bridgeport,Mondays at 7,1449154231000,Westport,CT,career/business,23,Members
Bridgeport,Westport Tennis Meetup,1449248065000,Westport,CT,sports/recreation,24,Tennis Lovers
Bridgeport,Dynamic Woman,1449322729000,Fairfield,CT,health/wellbeing,72,Dynamos
Bridgeport,Hope Warrior Fitness,1449640364000,Bridgeport,CT,fitness,22,Hope Warriors
Bridgeport,Shelton/New Haven Boxer Breed Active Dogs Meetup,1449753203000,Shelton,CT,pets/animals,10,Energetic Boxer Breed Mingle
Bridgeport,Aileen & Patricia's Social Networking Group,1450053706000,Milford,CT,career/business,61,Social Networkers
Bridgeport,Wine for Beginners,1450065036000,Milford,CT,food/drink,73,Wine Tasters
Bridgeport,350.org Bridgeport,1450320031000,Bridgeport,CT,community/environment,12,safe climate  better future
Bridgeport,Fairfield County Technology Meetup,1450977351000,Fairfield,CT,tech,1,IT Professionals
New Haven,New Haven Dachshund Meetup,1040075874000,New Haven,CT,pets/animals,284,Dachshund Devotees
New Haven,The New Haven Chihuahua Meetup Group,1050768743000,New Haven,CT,pets/animals,30,Chihuahua Lovers
New Haven,The Humanist Association of Connecticut,1080266022000,New Haven,CT,religion/beliefs,497,Humanists
New Haven,The New Haven Collective,1128799251000,New Haven,CT,socializing,2988,NHC'ers
New Haven,IF YOU ARE EXPERIENCING PARANORMAL PHENOMENON CONTACT US!,1132162767000,East Haven,CT,paranormal,49,Touched by the paranormal
New Haven,CT Paranormal Research and Investigations,1132248094000,East Haven,CT,paranormal,14,Paranormal investigators
New Haven,CT PRI Please visit us @ www.ctpri.org,1139684441000,East Haven,CT,paranormal,18,Paranormal enthusiast
New Haven,I.C.,1140010501000,New Haven,CT,health/wellbeing,29,IC'ers
New Haven,The New Haven Vegan Meetup Group,1152322323000,New Haven,CT,food/drink,650,Vegans
New Haven,New Haven Design & Technology Meetup,1152906752000,New Haven,CT,tech,624,New Haven Creative People
New Haven,-TOTS OF FUN-,1160079520000,New Haven,CT,parents/family,38,Moms of Fun
New Haven,Meditation & Inner Spirituality Group - New Haven,1172247174000,New Haven,CT,new age/spirituality,840,Spiritual People
New Haven,The Bethany Friendly Dog Meetup Group,1175864017000,Bethany,CT,pets/animals,411,Playful Dog Owners
New Haven,PartyExpress !!  Let's Get Together and have Fun!,1176834618000,East Haven,CT,socializing,1301,Party People
New Haven,New Haven County Board Games,1176844345000,New Haven,CT,games,1124,Gamers
New Haven,The Southern CT D&D Meetup,1180755752000,Milford,CT,games,252,Gamers
New Haven,*CONNECTICUT  *WINE * DINE * DANCE*,1185795895000,Milford,CT,food/drink,1071,Bon Vivants
New Haven,Greater New Haven Unknown Zone Meetup Group,1188246596000,West Haven,CT,socializing,132,Conspiracists
New Haven,Big Attractions,1189106164000,New Haven,CT,food/drink,122,BBW/BHM and their Admirers.
New Haven,Branford Ballroom Meetup,1190236789000,Branford,CT,dancing,208,Ballroom Dancers
New Haven,New Haven County Sushi Meetup Group,1198710800000,New Haven,CT,food/drink,15,Sushi Lovers
New Haven,Tennis Meetup of New Haven and Fairfield Counties,1200970186000,New Haven,CT,sports/recreation,426,Tennis Players
New Haven,CT Lesbian & Bi Soirees,1201396941000,New Haven,CT,LGBT,533,Lesbian & Bi women
New Haven,Success-411 New Haven,1213735542000,North Haven,CT,career/business,291,Success 411ers
New Haven,Branford Kayaking Meetup Group,1220369441000,Branford,CT,outdoors/adventure,230,paddlers
New Haven,New England Options Traders Group - Learn  Practice  Do,1221074992000,Beacon Falls,CT,career/business,225,Market Traders
New Haven,A100 Developer Community,1221247310000,New Haven,CT,tech,642,Software Community Members
New Haven,New Haven Walks in the Woods,1221500214000,New Haven,CT,outdoors/adventure,2675,Hikers
New Haven,Conscious Living for Personal Growth  Wellness & Co-Creation,1228272995000,Milford,CT,new age/spirituality,428,Co-Creators
New Haven,Arts & Creative Cultural Events,1230312111000,New Haven,CT,fine arts/culture,2965,Arts  lovers
New Haven,The Milford Folk Music Society,1233771782000,Milford,CT,music,83,Folk Music Fans
New Haven,New Haven Area Bibliophiles,1247593705000,New Haven,CT,book clubs,664,New Haven Area Bibliophiles
New Haven,Photography Workshops and Strobist Off-Camera Flash,1248623525000,Milford,CT,photography,743,Members
New Haven,SoulCollage® Circle,1256850361000,New Haven,CT,fine arts/culture,246,Members
New Haven,Singles Area Museum Meetup,1260125800000,New Haven,CT,singles,387,Sams
New Haven,Having fun with  Female Friends,1260597331000,Milford,CT,socializing,47,Friends
New Haven,NetSquared New Haven,1265039257000,New Haven,CT,tech,173,technologists and optimists
New Haven,CT Singles Events,1271962523000,New Haven,CT,singles,2090,Members
New Haven,Milford Photography Group,1272500372000,Milford,CT,photography,3078,Photographers
New Haven,Pediatrics Plus* Mommy and Baby Support Group,1273626392000,North Haven,CT,parents/family,135,Moms
New Haven,Phenomenal Women of Color,1274214752000,New Haven,CT,socializing,90,Phenomenal Members
New Haven,Yoga at The Beach in Milford,1276044928000,Milford,CT,health/wellbeing,944,Yoga Lovers
New Haven,Visionary Thinkers in Connecticut,1281644482000,Bethany,CT,health/wellbeing,443,Visionaries
New Haven,Ladies Born in the 80's,1281913670000,New Haven,CT,socializing,775,Eighties' Babies
New Haven,The Girls Night Out,1283695265000,Milford,CT,socializing,170,Friends
New Haven,Artists' Rights Movement™ (ARM™),1285972814000,New Haven,CT,movements/politics,56,Activists
New Haven,Retired Professional Fire Fighters of West Haven CT,1287164564000,North Branford,CT,career/business,22,Members
New Haven,CT Public Relations & Integrated Marketing Group,1293667812000,Milford,CT,career/business,56,PR/Marketing Pro's & Wannabe's
New Haven,The Grove,1294692256000,New Haven,CT,career/business,1199,Collaborators
New Haven,Free Sahaja Yoga Meditation Classes New Haven,1295408063000,New Haven,CT,new age/spirituality,639,Sahaja Yoga Practitioners
New Haven,Single Women Over 40 Looking for Love,1295811211000,Milford,CT,singles,161,Single Women
New Haven,Image Enhancement,1296682008000,Hamden,CT,photography,360,Members
New Haven,Yale Swing & Blues,1298333448000,New Haven,CT,dancing,597,Dancers
New Haven,Hamden Boardgame Group,1300894482000,Hamden,CT,games,197,Boardgamers
New Haven,Friend Finders Club for Women,1301622992000,Hamden,CT,socializing,1202,Gal Pals
New Haven,NewHaven.IO,1305132370000,New Haven,CT,tech,741,Developers
New Haven,Entrepreneurs That Win!,1307677367000,New Haven,CT,career/business,212,Visionaries
New Haven,EAT DRINK DIVORCE,1308678431000,New Haven,CT,health/wellbeing,103,Members
New Haven,Intuitive Touch Healing Arts Meetup Group,1309113527000,Orange,CT,new age/spirituality,298,Members on the Path to Healing
New Haven,The Milford Wellness Meetup Group,1313285400000,Milford,CT,health/wellbeing,45,Members
